时间,COD_in,BOD5_in,SS_in,TN_in,TP_in,NH3N_in,pH_in,曝气量,污泥回流比,剩余污泥排放量,HRT,DO设定值,碳源投加量,COD_out,BOD5_out,SS_out,TN_out,TP_out,NH3N_out,pH_out,MLSS,SV30,水温,处理水量
2024-01-22 09:00:00,462.93,177.69,405.58,65.75,7.934,31.859,7.4,5401.7,103.4,104.5,12.45,2.77,119.1,69.98,15.48,29.05,28.86,1.075,9.675,7.26,3135.0,28.5,13.6,2248.2
2024-01-22 10:00:00,471.59,174.37,258.14,54.25,6.982,29.422,6.9,5744.6,111.2,50.5,12.21,2.22,126.6,70.5,6.53,15.32,24.4,0.515,8.933,6.82,2612.0,17.1,14.7,2429.0
2024-01-22 11:00:00,535.8,182.77,355.8,54.47,6.628,27.6,7.28,6365.1,128.9,78.2,11.84,2.17,85.2,68.73,21.37,28.19,23.49,0.66,8.002,7.27,3235.0,33.5,13.1,2184.7
2024-01-22 12:00:00,503.0,206.47,315.09,58.4,7.033,34.765,7.13,5987.4,116.9,94.3,11.95,2.91,114.2,45.11,19.64,26.06,28.21,0.884,10.332,6.98,3088.0,29.4,15.2,2009.7
2024-01-22 13:00:00,403.86,142.59,289.61,49.53,6.986,28.248,7.0,5639.5,103.9,59.7,11.57,1.73,106.5,65.18,6.0,32.53,19.99,0.709,8.839,7.15,3222.0,34.6,12.3,2004.6
2024-01-22 14:00:00,446.98,180.07,379.44,50.46,7.369,27.574,7.27,5391.2,106.1,101.2,12.11,2.6,99.3,78.53,14.57,9.51,20.83,1.045,7.084,7.26,2774.0,22.3,13.9,2064.6
2024-01-22 15:00:00,466.8,183.03,275.86,50.89,6.991,25.959,7.24,5397.1,107.1,71.7,11.21,1.88,99.1,86.36,17.23,13.49,23.26,0.824,6.591,7.26,3048.0,29.0,15.2,1724.6
2024-01-22 16:00:00,334.29,140.53,262.48,51.53,5.584,29.32,7.62,4339.9,101.2,65.7,12.53,1.52,94.4,48.16,7.96,16.36,17.75,0.566,7.315,7.72,3389.0,20.6,16.7,1837.2
2024-01-22 17:00:00,438.9,171.58,297.65,38.72,5.814,22.632,7.08,5466.2,98.6,73.8,11.52,2.33,52.4,59.52,13.54,21.83,15.01,0.852,7.284,7.06,3267.0,24.9,13.3,1788.0
2024-01-22 18:00:00,378.07,147.49,323.55,50.3,6.34,28.022,7.49,5254.1,122.7,110.3,12.08,1.83,93.0,62.9,12.83,38.02,19.31,0.538,4.493,7.37,2578.0,17.6,13.3,1634.5
2024-01-22 19:00:00,442.71,186.8,289.67,46.25,6.678,29.144,7.27,5373.5,118.3,89.0,12.16,2.36,108.8,56.06,14.23,21.6,20.21,0.861,6.288,7.26,3076.0,28.5,17.6,1849.8
2024-01-22 20:00:00,384.0,157.46,354.77,51.73,6.719,29.639,7.07,4937.0,101.8,76.8,12.58,2.64,100.6,52.24,14.67,16.21,21.47,0.965,9.448,6.94,2990.0,21.6,13.4,1835.9
2024-01-22 21:00:00,341.1,139.68,335.77,53.63,6.172,31.944,7.36,5328.5,123.7,100.2,11.16,1.93,117.4,50.72,14.02,13.82,20.74,0.817,9.099,7.38,3175.0,26.1,14.5,1944.2
2024-01-22 22:00:00,363.43,150.49,217.2,59.92,5.481,33.354,7.31,5256.7,123.5,89.2,11.84,2.53,152.1,64.35,12.38,10.24,24.45,0.19,7.421,7.46,2820.0,25.0,18.0,2036.7
2024-01-22 23:00:00,473.12,167.45,309.32,61.04,5.915,35.632,7.21,6009.5,123.2,80.2,12.27,2.47,144.6,77.81,16.78,17.58,20.93,0.942,9.934,7.03,3640.0,30.1,14.8,1996.9
2024-01-23 00:00:00,505.79,213.8,320.83,63.61,7.236,32.449,7.25,5492.9,123.2,101.5,12.88,2.75,113.5,112.74,17.06,10.88,26.98,0.629,7.232,7.02,3167.0,21.8,14.2,2025.5
2024-01-23 01:00:00,455.22,190.45,390.97,66.78,7.594,35.2,7.08,5313.6,112.1,109.2,11.98,1.61,155.9,65.06,13.89,26.03,29.23,0.931,9.596,7.09,3377.0,38.3,14.3,2010.1
2024-01-23 02:00:00,570.06,210.64,229.3,62.28,6.567,35.34,7.03,6461.3,113.8,90.7,11.7,2.85,156.6,85.06,13.26,8.78,24.07,0.726,9.815,6.92,2945.0,26.6,13.2,2167.4
2024-01-23 03:00:00,437.0,171.6,450.0,62.58,7.839,35.49,7.35,5420.8,126.4,89.9,13.01,2.41,124.8,63.08,9.86,30.46,29.53,0.642,8.829,7.36,3542.0,40.2,15.6,2305.6
2024-01-23 04:00:00,554.16,221.01,430.78,69.41,8.584,39.938,7.16,5850.1,111.5,80.4,12.4,2.5,121.8,74.74,19.47,33.44,25.92,0.716,6.291,7.2,3296.0,24.1,12.9,2240.6
2024-01-23 05:00:00,484.56,191.87,414.01,69.54,6.98,42.072,7.18,5523.0,113.2,71.0,12.69,2.97,145.0,67.08,13.43,33.17,32.93,0.841,8.346,6.86,3560.0,29.6,16.4,2454.8
2024-01-23 06:00:00,525.76,215.57,450.0,63.17,9.229,30.243,7.26,5875.5,121.6,90.2,11.4,2.38,141.7,80.6,15.12,36.58,24.4,1.299,9.187,7.36,3282.0,29.6,14.9,2287.6
2024-01-23 07:00:00,571.89,253.31,450.0,67.62,7.756,33.896,7.25,6410.3,114.2,94.5,12.26,2.18,160.9,84.95,18.6,21.07,30.04,0.631,6.883,7.08,3813.0,42.6,15.3,2175.0
2024-01-23 08:00:00,503.93,217.93,450.0,64.0,9.239,35.933,6.91,5721.5,127.4,95.7,11.46,2.7,129.6,96.82,19.52,33.68,25.19,0.771,12.595,6.91,3549.0,40.3,18.3,2285.9
2024-01-23 09:00:00,525.34,189.46,449.39,57.57,7.364,29.578,7.46,6113.9,106.5,99.2,11.35,2.1,83.2,88.0,19.05,36.25,21.54,0.799,6.434,7.36,3353.0,27.6,12.0,2325.5
2024-01-23 10:00:00,600.0,251.2,390.26,69.14,6.712,49.707,7.22,6390.2,125.8,120.0,12.29,2.77,127.3,89.09,17.57,17.84,28.22,0.582,6.14,7.14,3533.0,27.5,15.0,2098.6
2024-01-23 11:00:00,482.44,212.21,362.37,59.56,6.997,34.296,7.16,5398.7,118.9,86.1,12.33,2.8,136.1,83.02,24.22,19.37,27.93,0.793,10.517,7.41,3373.0,29.9,16.2,2068.1
2024-01-23 12:00:00,549.44,226.15,331.23,68.76,7.052,37.55,7.29,5733.4,118.2,87.4,11.76,2.75,191.7,68.24,19.3,13.5,31.31,0.88,10.984,7.33,3411.0,36.4,13.8,2017.7
2024-01-23 13:00:00,415.19,179.67,300.56,45.97,6.542,24.098,7.25,5190.9,102.4,57.8,12.72,2.12,94.5,70.48,23.55,14.95,20.58,0.653,4.949,7.38,3127.0,28.4,16.9,1952.5
2024-01-23 14:00:00,491.89,226.45,296.31,49.91,6.436,26.254,7.35,5308.4,101.1,118.1,11.82,2.32,131.0,70.59,24.17,22.24,24.97,0.543,5.937,7.38,3020.0,28.2,14.0,1955.8
2024-01-23 15:00:00,524.51,225.91,254.69,51.27,6.644,28.276,7.31,5718.3,108.8,60.7,11.87,2.9,87.0,76.84,22.04,14.89,18.68,0.603,5.817,7.4,3050.0,32.5,15.7,1921.8
2024-01-23 16:00:00,306.24,124.79,307.44,55.42,6.092,30.789,7.34,5235.2,102.7,75.1,11.98,1.5,105.6,39.08,7.25,17.68,22.72,0.516,8.44,7.41,2965.0,30.9,14.9,1769.7
2024-01-23 17:00:00,387.02,166.94,228.43,50.86,6.065,26.813,7.47,5175.7,106.5,88.3,11.88,2.34,60.3,47.59,11.06,17.91,23.71,0.745,7.309,7.51,3251.0,34.1,15.5,1688.9
2024-01-23 18:00:00,454.87,183.92,312.57,50.13,4.831,26.886,7.38,5294.4,115.6,89.9,12.64,2.97,112.7,58.76,16.75,25.66,17.52,0.254,8.306,7.54,3566.0,35.4,15.3,1782.9
2024-01-23 19:00:00,417.51,167.3,304.0,43.39,6.401,26.783,7.17,5912.3,91.3,110.0,11.48,2.37,70.6,89.0,10.94,22.38,19.38,0.706,8.678,7.19,3282.0,36.2,15.1,1827.6
2024-01-23 20:00:00,454.73,177.1,317.81,44.0,6.153,27.244,6.98,5244.5,98.3,97.6,11.62,2.24,102.0,51.92,11.02,6.12,17.76,0.637,6.18,7.32,3561.0,25.6,14.3,1959.0
2024-01-23 21:00:00,414.72,185.34,294.36,52.75,7.622,29.676,7.53,5035.0,115.4,83.2,11.4,2.15,101.8,43.21,15.42,20.09,23.85,1.064,6.513,7.68,3427.0,42.4,13.9,1969.1
2024-01-23 22:00:00,467.25,175.43,450.0,45.64,5.862,22.042,7.15,5955.1,83.7,115.7,12.94,2.21,134.5,76.85,18.89,15.9,23.09,0.62,4.602,6.98,3320.0,35.2,15.9,1805.8
2024-01-23 23:00:00,471.28,210.18,413.02,51.97,5.372,29.981,7.11,5804.8,128.1,113.7,11.84,2.17,145.8,67.35,17.69,28.65,24.76,0.451,8.998,7.08,3577.0,31.3,15.4,1988.3
2024-01-24 00:00:00,569.26,236.24,290.06,59.92,7.662,37.613,6.85,6057.3,126.4,74.1,11.62,2.69,83.7,100.6,19.36,12.25,26.08,0.591,7.943,6.91,2695.0,28.7,14.0,2130.9
2024-01-24 01:00:00,534.06,191.2,383.1,53.41,7.711,33.033,7.27,6169.9,95.3,107.8,11.86,2.76,125.3,111.32,20.01,16.07,20.01,0.41,6.954,7.27,3322.0,28.2,16.1,2072.2
2024-01-24 02:00:00,557.47,229.14,347.79,70.0,6.728,41.07,7.23,6127.5,103.0,86.4,12.42,3.11,140.1,95.97,16.65,14.24,27.96,0.568,6.233,7.33,2841.0,27.6,14.5,2200.3
2024-01-24 03:00:00,523.43,176.39,333.46,70.0,6.422,43.478,6.9,5511.3,124.3,86.8,12.33,1.93,167.9,87.0,13.12,17.42,28.61,0.589,14.271,7.02,3134.0,31.0,18.5,2382.0
2024-01-24 04:00:00,528.95,221.51,320.64,54.12,9.507,29.91,7.29,5175.5,100.1,89.2,11.71,1.81,88.4,84.97,15.75,10.41,27.35,1.078,3.918,7.09,2709.0,27.9,20.4,2383.4
2024-01-24 05:00:00,539.0,229.91,432.41,58.91,9.5,34.253,7.1,5774.8,124.7,92.5,11.8,3.06,156.1,96.36,17.11,22.67,21.08,1.139,7.737,7.29,3693.0,30.7,18.3,2385.4
2024-01-24 06:00:00,597.2,228.27,365.67,50.27,5.714,25.938,7.74,6561.5,112.2,85.0,11.27,2.76,126.3,102.72,14.93,9.41,20.36,0.405,6.07,7.66,3113.0,32.1,18.2,2317.5
2024-01-24 07:00:00,538.15,217.25,450.0,59.71,7.652,33.711,7.09,5812.2,117.0,114.8,12.07,2.6,101.0,80.9,18.16,41.58,25.1,0.547,7.201,7.0,3672.0,30.6,17.2,2212.8
2024-01-24 08:00:00,577.83,265.01,450.0,68.71,9.57,42.358,7.11,6277.2,117.3,77.1,12.64,2.83,148.1,100.03,20.13,23.87,25.01,1.266,7.843,7.02,3377.0,34.1,15.2,2317.2
2024-01-24 09:00:00,600.0,230.9,450.0,59.78,7.35,31.116,7.03,6305.3,131.8,84.1,11.71,2.69,132.7,80.22,20.31,24.45,21.45,0.576,10.015,7.15,2847.0,25.5,11.8,2293.8
2024-01-24 10:00:00,584.62,215.28,329.72,63.28,7.116,32.077,7.46,5665.0,126.2,98.1,12.32,3.3,152.6,75.74,19.74,25.96,22.97,0.573,5.998,7.42,3014.0,18.9,13.6,2075.2
2024-01-24 11:00:00,490.46,217.99,390.59,49.45,7.044,27.441,7.13,5580.4,113.6,93.0,11.71,2.57,103.4,38.54,11.6,18.91,21.07,0.94,3.934,7.03,3122.0,24.6,14.3,2169.4
2024-01-24 12:00:00,560.97,257.42,383.44,60.51,6.062,32.592,7.06,6162.5,128.4,108.2,11.45,2.5,147.0,65.2,31.12,34.43,27.84,0.508,7.006,6.99,3262.0,33.5,18.1,2124.2
2024-01-24 13:00:00,447.17,178.92,311.97,50.75,5.343,29.562,7.34,5249.7,98.4,91.6,12.34,2.18,105.5,63.81,11.18,22.8,18.8,0.703,7.043,7.07,3576.0,30.6,16.2,1933.2
2024-01-24 14:00:00,341.02,146.76,285.12,51.65,7.264,27.239,6.92,4846.3,122.2,63.5,13.17,1.93,121.4,57.5,13.56,28.51,24.61,1.256,8.832,6.8,3572.0,38.7,14.4,1966.0
2024-01-24 15:00:00,382.55,168.41,385.9,49.27,4.842,31.335,7.33,5280.3,104.8,94.5,12.27,1.86,75.8,54.01,16.0,11.12,16.13,0.507,10.455,7.14,3202.0,23.0,12.1,1888.0
2024-01-24 16:00:00,327.65,123.76,312.08,42.15,6.215,20.462,7.56,4910.0,105.1,94.2,11.79,2.44,84.8,45.94,9.25,20.17,17.44,0.573,5.877,7.52,2746.0,27.6,20.4,1785.1
2024-01-24 17:00:00,396.65,152.88,324.01,41.87,6.545,25.653,7.31,5547.3,99.9,90.9,11.83,2.18,107.7,65.61,16.79,5.4,19.37,0.677,5.919,7.41,2925.0,26.1,16.9,1744.4
2024-01-24 18:00:00,411.41,179.76,257.06,51.45,4.843,26.332,7.33,5422.2,90.4,73.7,12.95,1.83,136.9,52.04,17.31,11.3,24.21,0.068,7.469,7.41,3158.0,27.3,17.7,1741.4
2024-01-24 19:00:00,494.63,222.86,240.34,48.94,5.23,22.522,7.37,5436.4,116.7,74.9,12.15,2.56,105.8,94.94,21.61,12.27,23.12,0.464,6.455,7.56,2948.0,21.3,14.8,1705.2
2024-01-24 20:00:00,434.17,181.0,272.92,52.76,6.837,29.645,7.54,5277.6,92.0,73.9,11.62,2.68,109.9,68.31,15.28,19.58,21.56,0.654,8.286,7.7,2573.0,24.0,15.7,1843.9
2024-01-24 21:00:00,416.67,155.67,299.97,50.49,6.504,27.129,7.44,5339.5,98.7,65.1,11.97,2.52,133.6,55.55,14.96,24.28,20.97,0.567,7.25,7.36,2949.0,22.1,15.3,1783.7
2024-01-24 22:00:00,485.35,223.07,264.97,51.17,5.839,25.304,7.29,6078.3,104.4,59.6,12.11,2.18,105.9,76.99,10.7,13.13,24.08,0.661,4.393,7.29,3423.0,27.5,16.1,1851.8
2024-01-24 23:00:00,335.91,129.01,326.11,43.24,7.474,20.145,7.38,4787.5,83.1,93.5,12.23,1.62,111.0,52.47,5.68,20.03,18.64,0.539,1.88,7.38,3240.0,28.5,19.7,2052.2
2024-01-25 00:00:00,487.55,190.12,252.89,52.72,7.754,28.975,7.02,5168.0,99.2,67.2,12.76,2.84,109.7,75.15,22.9,21.95,25.13,0.691,7.758,6.7,3020.0,25.5,13.6,2058.1
2024-01-25 01:00:00,536.32,220.04,291.74,55.95,7.239,33.503,7.36,6063.8,115.2,92.8,12.64,2.07,120.7,93.89,15.21,26.35,21.74,0.655,9.061,7.17,2967.0,31.3,16.0,2170.9
2024-01-25 02:00:00,416.45,186.0,398.02,69.16,6.451,40.062,7.0,5105.6,119.9,85.9,12.1,2.31,130.8,47.8,11.69,31.51,28.87,0.766,9.447,6.97,3158.0,16.2,16.8,2047.9
2024-01-25 03:00:00,590.36,251.27,404.38,63.4,7.048,35.051,7.13,5816.2,116.1,75.7,11.98,2.55,113.5,106.58,17.37,9.54,27.39,1.036,8.52,7.1,3472.0,30.3,15.9,2244.0
2024-01-25 04:00:00,549.9,226.8,355.27,69.67,7.808,39.986,6.58,6005.1,114.6,84.4,12.2,2.99,173.7,77.24,21.13,5.59,32.95,0.898,11.798,6.66,3253.0,27.5,18.2,2551.8
2024-01-25 05:00:00,506.94,209.82,322.91,64.62,7.449,35.452,7.28,6076.6,120.2,118.7,11.7,2.15,176.0,69.75,17.81,18.05,27.69,0.682,9.08,7.35,3377.0,30.4,12.7,2172.8
2024-01-25 06:00:00,574.52,230.56,322.63,56.68,8.488,27.124,7.07,5950.4,110.1,85.8,12.49,2.43,123.8,102.53,21.9,18.4,24.58,0.962,7.557,6.81,3309.0,27.1,20.0,2605.4
2024-01-25 07:00:00,600.0,250.05,357.14,61.24,6.177,29.332,7.42,6399.0,100.6,100.4,11.9,2.94,129.8,88.68,22.11,23.83,24.54,0.564,8.956,7.5,3220.0,33.9,13.5,2416.3
2024-01-25 08:00:00,532.15,172.48,407.95,60.92,6.106,32.889,7.28,6115.3,114.7,98.3,12.25,2.79,152.8,94.34,17.97,32.1,24.83,0.653,8.994,7.3,3431.0,29.6,14.0,2291.2
2024-01-25 09:00:00,523.02,204.55,413.29,52.59,7.413,28.504,7.42,6102.6,97.7,75.3,12.86,2.93,118.2,56.63,16.83,13.43,19.95,0.646,6.557,7.52,3149.0,29.0,15.4,2280.8
2024-01-25 10:00:00,464.66,189.23,325.1,54.04,6.611,32.022,6.98,5353.6,120.2,109.2,12.28,2.49,67.1,85.57,20.83,7.32,23.61,0.855,6.907,7.14,3136.0,32.4,15.0,2377.4
2024-01-25 11:00:00,425.13,155.37,279.64,52.99,6.254,31.151,7.41,5039.3,106.5,79.2,12.12,2.33,132.4,72.11,13.05,21.78,26.43,0.589,5.853,7.39,3462.0,31.4,17.2,1917.8
2024-01-25 12:00:00,499.21,205.47,337.3,60.21,5.109,34.939,7.62,5450.6,141.4,69.1,11.74,2.76,103.8,93.22,21.57,20.8,22.3,0.609,8.096,7.81,3178.0,22.6,17.0,2230.8
2024-01-25 13:00:00,390.03,153.62,272.13,39.34,6.224,21.086,7.35,5437.4,109.1,74.5,11.96,1.71,78.1,74.39,11.65,18.78,17.98,0.91,4.274,7.22,2979.0,24.9,16.6,2029.0
2024-01-25 14:00:00,420.29,190.25,274.51,53.37,5.915,25.668,7.36,5551.7,109.4,79.4,11.43,1.95,104.6,42.98,17.81,18.78,24.81,0.621,7.844,7.22,3112.0,27.4,13.6,2024.6
2024-01-25 15:00:00,378.17,169.11,343.51,41.55,6.18,23.71,7.23,4853.7,107.0,100.6,12.27,1.7,71.1,50.57,12.55,12.46,17.32,0.333,5.754,7.3,2837.0,18.5,16.2,1699.6
2024-01-25 16:00:00,411.32,158.78,312.3,38.35,5.603,22.102,7.1,5946.4,77.8,76.0,10.93,1.38,76.8,59.97,9.27,26.93,15.4,0.805,6.396,7.04,3191.0,25.3,16.5,1792.1
2024-01-25 17:00:00,396.04,156.63,278.44,48.65,5.353,20.949,7.35,4907.3,116.5,122.1,12.48,2.39,119.5,67.21,7.55,14.11,21.35,0.516,4.407,7.39,3566.0,31.7,19.0,1574.1
2024-01-25 18:00:00,424.02,168.67,217.95,46.25,6.148,23.507,6.9,5669.9,96.8,62.7,12.37,2.65,96.2,52.06,22.02,9.9,20.31,0.468,3.716,7.2,2693.0,32.4,17.0,1876.9
2024-01-25 19:00:00,354.76,137.1,278.48,48.61,4.548,25.053,7.12,5479.7,107.8,92.0,12.05,2.18,129.7,61.99,13.26,17.5,21.03,0.141,4.154,7.18,3137.0,30.0,17.4,1693.9
2024-01-25 20:00:00,370.65,150.43,317.22,47.28,5.824,26.285,6.85,5136.2,98.5,57.1,11.73,2.18,128.9,46.77,12.95,13.37,16.61,0.669,5.957,6.88,3127.0,28.9,20.5,1722.3
2024-01-25 21:00:00,346.01,130.53,264.26,54.04,4.478,27.55,7.06,4749.1,105.0,79.6,11.99,2.01,145.6,60.96,9.24,15.08,22.43,0.533,7.865,6.93,3014.0,34.8,14.3,1682.2
2024-01-25 22:00:00,382.62,140.07,347.2,48.77,5.193,26.731,7.33,4938.7,105.2,95.2,11.11,2.11,100.8,64.79,15.83,12.38,22.36,0.701,6.839,7.07,3174.0,31.4,15.9,1969.9
2024-01-25 23:00:00,437.37,183.12,356.83,47.07,5.108,25.394,7.3,5358.2,106.4,73.9,12.41,2.77,88.1,55.66,18.25,32.27,21.56,0.336,8.745,7.29,3428.0,34.6,14.4,2009.7
2024-01-26 00:00:00,473.13,198.19,387.12,51.27,6.778,27.79,7.21,5939.9,108.7,116.2,11.92,2.83,107.5,58.71,15.34,25.93,21.86,0.854,8.762,7.37,2945.0,24.7,19.9,2005.4
2024-01-26 01:00:00,399.27,150.07,335.36,57.69,6.363,29.662,7.23,4886.4,114.1,95.1,12.76,1.97,146.7,52.73,11.75,20.6,23.32,0.707,8.196,7.19,3377.0,24.0,20.1,2192.7
2024-01-26 02:00:00,511.24,218.23,359.8,48.78,6.603,25.272,6.82,5254.6,90.8,86.2,12.2,2.82,123.3,92.78,15.81,40.82,19.18,1.026,4.379,6.88,3240.0,30.4,19.9,2152.2
2024-01-26 03:00:00,551.86,210.29,410.95,50.71,5.88,25.151,7.13,6117.9,131.9,102.5,12.12,2.97,54.9,90.17,14.96,33.58,20.76,0.432,7.362,7.34,2793.0,32.8,17.9,2101.6
2024-01-26 04:00:00,507.18,206.73,368.31,53.52,6.655,30.452,7.06,5960.4,113.1,82.9,12.2,2.67,119.9,73.69,15.14,28.09,24.24,0.434,7.301,7.27,3351.0,37.8,17.6,2311.1
2024-01-26 05:00:00,597.88,253.86,322.35,44.03,6.332,25.475,7.07,6829.8,107.6,106.0,11.51,2.86,42.7,104.91,19.33,13.23,19.11,0.473,6.692,7.13,3179.0,31.7,16.0,2581.3
2024-01-26 06:00:00,443.18,176.83,325.48,56.6,7.3,28.952,7.32,5051.2,109.9,102.8,11.77,2.39,121.1,48.25,13.95,24.13,21.62,1.082,9.092,7.35,2889.0,23.0,18.4,2512.2
2024-01-26 07:00:00,412.41,170.59,358.69,44.96,6.102,28.145,7.03,5271.6,95.2,96.5,12.07,1.74,81.8,91.58,11.38,27.39,20.98,0.499,5.566,6.8,3266.0,21.8,14.4,2439.5
2024-01-26 08:00:00,375.17,144.26,274.75,54.8,7.901,29.279,7.08,5474.4,113.4,91.7,11.85,1.6,100.3,65.04,18.0,11.99,23.89,1.187,10.461,6.98,2655.0,20.6,14.4,2382.7
2024-01-26 09:00:00,549.08,216.39,325.36,57.8,5.313,36.215,6.78,6031.6,117.1,65.4,11.71,2.83,141.5,90.76,10.63,30.05,22.43,0.522,10.903,6.74,2945.0,27.5,16.2,2262.4
2024-01-26 10:00:00,486.53,191.61,375.22,49.1,5.821,25.427,7.14,5624.0,120.3,114.5,11.86,2.08,89.8,114.49,23.78,38.06,18.44,0.546,9.923,7.01,3262.0,27.0,20.8,2322.0
2024-01-26 11:00:00,431.8,163.05,208.44,58.01,7.46,26.028,6.98,5646.0,135.2,74.4,12.02,1.83,124.8,82.86,16.56,14.01,24.58,0.677,6.718,7.02,2411.0,25.3,16.0,2225.4
2024-01-26 12:00:00,431.33,170.25,366.69,40.73,5.65,23.219,7.22,5226.8,115.4,107.0,13.16,1.62,63.2,56.61,14.39,32.62,17.66,0.474,5.019,7.5,2888.0,19.5,16.3,2074.7
2024-01-26 13:00:00,346.03,122.34,333.87,51.17,4.813,28.778,7.01,5235.6,91.3,99.6,11.84,1.85,109.4,51.59,8.14,29.45,24.28,0.483,9.375,7.24,2867.0,25.3,17.7,2022.4
2024-01-26 14:00:00,496.76,191.38,255.4,46.85,5.631,25.85,7.22,5357.7,100.9,95.7,11.66,2.55,116.3,51.07,26.78,12.39,18.34,0.895,8.763,7.26,3035.0,23.8,18.9,1772.4
2024-01-26 15:00:00,376.01,147.19,286.03,35.05,4.988,18.154,7.17,4674.2,99.4,67.9,11.92,2.21,50.1,38.97,11.86,12.15,12.47,0.419,5.771,7.29,3204.0,33.6,19.7,1817.6
2024-01-26 16:00:00,364.3,142.92,256.96,52.23,4.622,28.639,7.53,4989.4,105.8,66.9,12.75,2.3,123.4,49.91,9.17,11.36,15.65,0.449,6.61,7.43,2746.0,26.9,15.0,1704.6
2024-01-26 17:00:00,383.34,150.56,298.35,40.04,4.375,21.001,7.3,4397.7,99.6,118.6,12.79,1.98,81.2,53.9,9.05,11.28,15.92,0.556,5.522,7.52,2812.0,21.8,17.0,1673.5
2024-01-26 18:00:00,370.02,147.32,286.71,36.47,6.658,19.508,6.83,5125.5,75.7,60.9,12.97,2.09,72.1,54.77,13.84,10.09,15.22,0.979,5.523,6.6,3115.0,32.0,17.7,1812.5
2024-01-26 19:00:00,360.71,149.47,198.21,34.5,4.867,20.425,6.95,4533.8,104.7,58.4,12.03,2.29,59.2,82.84,12.86,20.33,15.74,0.262,5.074,7.08,2930.0,19.2,17.9,1668.8
2024-01-26 20:00:00,322.96,137.66,277.31,39.88,3.919,22.302,7.21,4949.5,81.2,83.4,12.32,2.06,95.2,61.96,12.71,14.14,19.92,0.247,6.712,7.29,2845.0,18.0,19.0,1882.3
2024-01-26 21:00:00,386.71,147.14,253.36,41.3,6.166,23.972,7.01,5239.2,85.3,81.0,11.47,1.93,96.7,56.84,12.93,17.89,16.81,0.486,5.881,6.9,3555.0,27.3,19.0,1958.5
2024-01-26 22:00:00,463.58,168.7,273.48,43.66,5.799,23.508,6.61,5547.5,92.8,74.2,11.82,2.43,86.5,60.97,16.98,20.5,13.5,0.698,4.801,6.58,3102.0,18.7,17.4,1921.1
2024-01-26 23:00:00,455.81,168.07,249.7,43.52,5.091,23.189,7.47,5660.0,101.8,89.2,11.44,1.72,92.8,64.41,16.44,12.18,15.57,0.893,6.793,7.3,2948.0,26.0,19.7,1941.8
2024-01-27 00:00:00,485.8,187.22,367.69,49.56,5.174,24.4,7.34,5740.2,91.4,105.3,12.24,2.41,118.8,85.88,13.35,34.79,18.08,0.399,6.996,7.18,3120.0,27.7,19.4,2190.7
2024-01-27 01:00:00,397.27,154.71,349.47,46.49,6.535,24.712,7.3,5148.4,94.6,89.7,12.02,1.96,107.1,48.42,11.97,33.21,18.78,0.582,8.428,7.07,3502.0,29.4,19.2,2224.0
2024-01-27 02:00:00,385.63,145.34,277.88,40.33,6.066,15.486,7.08,5727.4,111.8,78.8,12.11,2.56,74.7,40.69,10.2,13.15,16.09,0.675,3.369,7.19,3219.0,31.6,16.4,2373.4
2024-01-27 03:00:00,443.13,160.02,257.03,50.65,4.942,26.363,7.29,5583.6,107.4,80.4,11.58,1.99,129.9,54.0,12.12,12.91,26.54,0.327,3.934,7.47,2493.0,19.7,18.9,2179.7
2024-01-27 04:00:00,462.43,178.64,309.13,40.07,7.97,21.874,7.06,5793.7,104.4,78.5,12.43,2.37,97.5,55.64,11.78,17.7,15.25,0.594,6.747,6.73,2910.0,20.5,19.9,2323.3
2024-01-27 05:00:00,526.35,213.41,353.99,55.05,6.3,31.831,7.24,6203.7,99.7,64.9,10.8,2.4,159.9,87.78,13.32,27.47,24.28,0.597,5.93,7.52,3074.0,24.0,16.5,2359.1
2024-01-27 06:00:00,372.33,155.58,345.75,48.17,7.872,25.845,7.02,5312.1,106.0,94.1,11.87,1.9,69.0,43.83,17.87,15.6,21.51,0.779,4.877,7.01,3188.0,22.9,17.9,2420.9
2024-01-27 07:00:00,550.47,210.98,394.66,54.02,7.664,30.652,7.5,6621.2,109.9,106.0,11.95,2.71,129.1,80.16,20.48,18.31,23.21,0.755,7.706,7.55,3477.0,28.1,20.7,2459.7
2024-01-27 08:00:00,450.33,174.55,366.73,59.36,5.77,26.176,6.89,5551.5,107.5,89.4,10.99,2.18,151.4,60.64,14.77,21.38,25.59,0.459,8.37,6.67,2912.0,28.8,18.4,2370.2
2024-01-27 09:00:00,426.42,158.71,367.72,46.49,7.217,25.438,7.45,5380.0,104.7,57.8,12.19,2.78,116.3,59.29,12.77,30.72,20.8,0.907,6.669,7.64,3212.0,20.4,17.5,2458.2
2024-01-27 10:00:00,383.91,153.2,327.43,55.24,5.755,25.743,7.21,4974.7,93.3,79.2,11.91,1.51,113.0,58.99,14.31,22.43,22.89,0.502,8.96,7.24,3665.0,31.1,20.6,2197.6
2024-01-27 11:00:00,338.59,126.82,238.89,46.19,4.684,22.615,7.1,4866.1,109.3,92.5,12.28,2.16,68.2,59.52,7.83,10.33,20.33,0.598,3.891,7.27,2986.0,31.2,16.8,2050.7
